"Name","Threshold","FlagCorrection","N_outlier_max","Window","Forecasting","n_Epochs","n_Units","Energy_Consumed","accuracy","f1_score","recall","rmse_lstm_pred","mae_pred","mae_max","mae_mean","mae_min","rmse_max","rmse_mean","rmse_min"
"worldly-sweep-684","2","false","1","4","3","200","100","0.000019308805253626056","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.49304624288891","14.075106200379208","14.818760515802564","14.078879641578313","13.342772208553166","24.676802808898337","23.784189109562448","23.1827182769001"
"sandy-sweep-27","2","true","1","3","2","100","100","0.00002546058542114148","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.51589354732945","16.03395574301187","16.328122377390674","16.18103906020127","16.03395574301187","24.49251748390057","24.004205515615013","23.51589354732945"
"amber-sweep-564","2","false","2","2","2","200","100","0.000018744776267809204","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.663389652704833","14.189299659471391","20.136807356717988","17.16305350809469","14.189299659471391","26.537912595529217","25.10065112411702","23.663389652704833"
"rose-sweep-84","2","true","2","3","2","200","100","0.000017378017084605393","0.9743589743589745","0.8333333333333333","0.7142857142857143","26.10627103107802","15.203664102291754","15.556731099948632","15.380197601120194","15.203664102291754","26.369074653190324","26.237672842134177","26.10627103107802"
"grateful-sweep-194","2","true","1","4","3","100","50","0.000017501784821866347","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.828410402106456","13.377646773221894","14.898947590062528","13.859800570480544","13.302807348157216","24.705712792720245","23.33996244673678","22.485764145383648"
"vague-sweep-21","2","true","1","2","2","100","100","0.000023272246950764003","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.659276357006025","20.49908574393136","23.17686554224584","21.8379756430886","20.49908574393136","28.224871842224776","26.9420740996154","25.659276357006025"
"glowing-sweep-459","2","true","3","3","4","100","100","0.00001837016583890368","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.77733113401031","15.080249752054586","17.07774740275594","15.327198887099229","13.996906222573813","25.258861869472685","23.629106619188914","22.67408613062256"
"splendid-sweep-723","2","false","2","2","3","100","100","0.000018723752401190143","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.67840632394675","13.30160304605063","17.756081150599886","15.486277737915566","13.30160304605063","25.300915873241923","23.505367277452393","21.67840632394675"
"eager-sweep-730","2","false","2","3","3","200","10","0.000023842077389279616","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.854673612019383","14.883075289481026","17.142341954456672","15.428146841919473","14.259023281820722","24.807999051620985","23.633663752123557","22.854673612019383"
"hardy-sweep-895","2","false","2","4","4","100","10","0.000019377174544316884","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.636034238928556","14.90514847752955","15.21713158704089","14.703836557046468","14.244671506252534","23.80735457015182","23.592064535994815","23.213380615514467"
"lunar-sweep-722","2","false","2","2","3","100","50","0.00002322263664611165","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.837495619893765","13.83858075965782","17.243254173694957","15.64220823134385","13.83858075965782","24.96411602819115","23.51963002176167","21.837495619893765"
"fallen-sweep-506","2","false","1","2","2","100","50","0.00002490471287235222","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.787590014831437","20.517810953353287","23.088831643161527","21.80332129825741","20.517810953353287","28.12094986860203","26.95426994171673","25.787590014831437"
"grateful-sweep-128","2","true","3","2","2","100","50","0.000019081562576675046","0.9743589743589745","0.8333333333333333","0.7142857142857143","26.114292077538728","20.833129370592783","23.10794753703328","21.970538453813035","20.833129370592783","28.15594181823444","27.135116947886587","26.114292077538728"
"fanciful-sweep-951","2","false","3","4","4","100","100","0.00003486320612532508","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.09629453764597","12.659101034981866","14.843919906972912","13.705329284707604","12.659101034981866","24.241144305010604","23.60125905075732","23.09629453764597"
"faithful-sweep-455","2","true","3","2","4","200","50","0.00001809877232531827","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.846460160600166","12.561417348093803","16.472481064516536","15.356609354073658","12.561417348093803","24.688907785139502","23.742801708644865","21.846460160600166"
"silvery-sweep-399","2","true","2","2","4","100","100","0.00001989710286490461","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.001065814639677","13.727552453930349","17.14003824082412","16.169416020816954","13.727552453930349","25.114801346079457","24.145862190877864","22.001065814639677"
"zany-sweep-835","2","false","1","3","4","100","10","0.00002005646772615516","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.49667678882879","15.826041006588628","15.826041006588628","14.818288420124798","13.417376845322648","24.48389308928045","23.39069215071232","22.243654318243195"
"northern-sweep-510","2","false","1","2","2","200","100","0.000020882166188091813","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.817086820710745","14.596867622514203","23.95672035387708","19.27679398819564","14.596867622514203","29.189132845130175","26.003109832920455","22.817086820710745"
"fluent-sweep-129","2","true","3","2","2","100","100","0.000018172216946986988","0.9743589743589745","0.8333333333333333","0.7142857142857143","26.63228978696293","21.75420031167563","22.30495772594105","22.02957901880834","21.75420031167563","27.70731473574334","27.169802261353137","26.63228978696293"
"fluent-sweep-624","2","false","3","3","2","200","100","0.000018585290585623525","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.21833978290295","11.926927071707592","12.50883727599305","12.21788217385032","11.926927071707592","23.768766117825308","22.99355295036413","22.21833978290295"
"effortless-sweep-397","2","true","2","2","4","100","10","0.000019746665442072776","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.462418943611286","12.994800498585889","16.26761909940645","14.956385041591098","12.994800498585889","24.27340237403862","23.167975460568226","21.462418943611286"
"worldly-sweep-836","2","false","1","3","4","100","50","0.000020570043732492425","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.119497477298303","14.612910100129364","17.431742332399047","15.277533429747743","14.49223902048879","25.382306500760983","23.434673335387306","22.119497477298303"
"icy-sweep-412","2","true","2","4","4","200","10","0.000018362110768592857","0.9743589743589745","0.8333333333333333","0.7142857142857143","22.9201754953045","14.032847769125404","15.597911082399044","14.561519401352124","14.032847769125404","24.137132161619913","23.700139081070347","22.9201754953045"
"leafy-sweep-939","2","false","3","2","4","100","100","0.000019471492690592717","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.55685483284236","12.894046848207946","17.701181001261926","15.745836369779514","12.894046848207946","25.544479940692817","23.909474270162537","21.55685483284236"
"astral-sweep-899","2","false","2","4","4","200","50","0.000019598196752954083","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.547679469714843","14.402444714196935","14.402444714196935","14.22169625071736","13.807498685286882","24.62518330076501","23.86009341869661","22.933040205075574"
"vivid-sweep-22","2","true","1","2","2","200","10","0.00002277790318305026","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.277402107566925","12.25104368928191","15.175948464926188","13.71349607710405","12.25104368928191","23.541122162221633","22.409262134894277","21.277402107566925"
"eager-sweep-947","2","false","3","3","4","200","50","0.00002042935389696949","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.310678881365792","13.097187406465602","13.172885294966264","12.907621518102868","12.529795801098317","24.276138367384615","23.27724680644854","22.07631969872464"
"divine-sweep-571","2","false","2","4","2","100","10","0.000020670621017551792","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.960650219513212","15.887390809532262","16.084856190391633","15.986123499961948","15.887390809532262","24.328893594936076","24.144771907224644","23.960650219513212"
"fresh-sweep-293","2","true","3","2","3","200","50","0.000019828437665313337","0.9743589743589745","0.8333333333333333","0.7142857142857143","20.78703977998316","10.335394054700185","15.780658595652389","12.84841761691271","10.335394054700185","23.834614787015457","22.315275276628995","20.78703977998316"
"dauntless-sweep-890","2","false","2","3","4","100","50","0.000019693115146247662","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.594969596380523","16.01781772302405","16.256381049772983","15.56005362521085","14.451347918621904","24.921808326745033","24.123824020181956","23.10160820522568"
"fast-sweep-346","2","true","1","2","4","200","10","0.000018033368715247965","0.9743589743589745","0.8333333333333333","0.7142857142857143","21.549762686319653","10.914881680733815","15.90879944291548","13.780178400649032","10.914881680733815","24.17643066646672","22.91292601007416","21.549762686319653"
"spring-sweep-413","2","true","2","4","4","200","50","0.00001997007051847403","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.83220411371568","15.784796670016997","15.784796670016997","14.29925135434634","12.810880514566","25.83220411371568","24.267292897142013","23.043671222964512"
"swept-sweep-964","2.5","false","3","3","4","200","10","0.000019632065761194576","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.101105349644644","12.896506947386111","15.70266767736658","13.881011598146118","12.896506947386111","24.735004036296942","22.88122178460555","21.101105349644644"
"exalted-sweep-536","2.5","false","1","4","2","100","50","0.00001907904171953697","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.738815718410947","13.341627579488383","13.964712137038989","13.653169858263684","13.341627579488383","24.46566347893243","23.10223959867169","21.738815718410947"
"fancy-sweep-213","2.5","true","1","4","3","100","100","0.000018090355816108285","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.169293703671997","12.96919056919643","15.300459780764886","14.023886400759478","12.96919056919643","25.27944626076393","23.538466893506904","22.169293703671997"
"smart-sweep-372","2.5","true","1","3","4","200","100","0.000017294068911835437","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.00586506005623","11.112501818847658","15.280688549804688","13.406815456479556","11.112501818847658","24.674714540558423","23.3397826191446","22.00586506005623"
"genial-sweep-907","2.5","false","2","3","4","100","10","0.00001972226473270742","0.9615384615384616","0.7272727272727273","0.5714285714285714","19.55942455667445","9.797258794294086","17.485420107199932","14.638910925887467","9.797258794294086","25.336784323449617","23.129611533429777","19.55942455667445"
"stellar-sweep-478","2.5","true","3","3","4","200","10","0.000018857616877784395","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.3247089520848","14.296858739441712","14.899451144607344","13.899274243956729","12.950685847294794","23.342697259101815","22.527059575726717","21.91405747895548"
