"Name","Threshold","FlagCorrection","N_outlier_max","Window","Forecasting","n_neighbors","weights","Energy_Consumed","accuracy","f1_score","recall","rmse_knn_pred","rmse_max","rmse_mean","rmse_min","mae_pred","mae_max","mae_mean","mae_min"
"quiet-sweep-907","2.5","false","2","3","4","5","uniform","0.000002122409148232565","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.345019795218032","27.345019795218032","25.737133477284377","23.753505661903617","17.54479701298701","17.54479701298701","16.16403788961039","15.27417103896104"
"pretty-sweep-692","2.5","false","1","3","3","5","distance","1.9831630204938242e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.690330265201357","28.690330265201357","27.41238326428838","26.060080787926704","18.727585180771857","18.727585180771857","17.463683697890175","15.98705895614454"
"magic-sweep-93","2.5","true","2","2","2","10","uniform","1.6984351760760957e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.91091403329733","25.49062961768255","24.70077182548994","23.91091403329733","14.575388571428574","17.059366818181818","15.817377694805195","14.575388571428574"
"eternal-sweep-745","2.5","false","2","3","3","5","uniform","2.2251734969990547e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.44458074108675","27.44458074108675","26.461714872313383","25.72972409474636","17.79802922077922","17.79802922077922","16.617238787878787","15.630797402597404"
"woven-sweep-311","2.5","true","3","2","3","15","uniform","1.7424631439628988e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.446987243443175","25.518956493270544","24.79059556267916","23.446987243443175","13.634172727272723","17.17493792207792","15.717426493506494","13.634172727272723"
"elated-sweep-96","2.5","true","2","2","2","15","distance","1.939431985413699e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.102325435502447","26.23081490731281","25.166570171407628","24.102325435502447","14.722310877515543","17.56625888877318","16.144284883144362","14.722310877515543"
"misunderstood-sweep-908","2.5","false","2","3","4","5","distance","1.9065850735576837e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.377840319679898","28.377840319679898","26.339931541451513","23.610693498098485","18.32609051036157","18.32609051036157","16.63310529467288","14.938038371819044"
"effortless-sweep-851","2.5","false","1","2","4","15","uniform","1.791098689884368e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.45570589999704","25.4071423759598","24.777918381049886","23.45570589999704","13.667378225108225","17.101432727272726","15.708311666666663","13.667378225108225"
"youthful-sweep-147","2.5","true","3","2","2","10","uniform","1.73541866910101e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.91091403329733","25.49062961768255","24.70077182548994","23.91091403329733","14.575388571428574","17.059366818181818","15.817377694805195","14.575388571428574"
"valiant-sweep-858","2.5","false","1","3","4","15","distance","2.168776741854749e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.742836634583348","24.861050169113017","24.01635248817427","22.644871213785187","15.060444669007426","16.441831041743022","14.909532298916195","12.895981817825673"
"golden-sweep-363","2.5","true","1","2","4","10","uniform","2.1775004229337155e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.912251190851823","25.237616719056813","24.867331575576557","23.912251190851823","14.613546298701303","16.696080194805194","15.989891120129869","14.613546298701303"
"atomic-sweep-528","2.5","false","1","2","2","15","distance","2.228941471925181e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.102325435502447","26.23081490731281","25.166570171407628","24.102325435502447","14.722310877515543","17.56625888877318","16.144284883144362","14.722310877515543"
"different-sweep-373","2.5","true","1","4","4","5","uniform","1.7927267007899497e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.094108724291708","28.094108724291708","26.05562767692349","23.804405955673857","17.231032597402603","17.231032597402603","15.95391344155844","14.720810649350646"
"silvery-sweep-100","2.5","true","2","3","2","10","distance","1.9135681140457765e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.243743753010826","25.243743753010826","25.21553311432583","25.187322475640833","16.564099832316654","16.564099832316654","16.09997338525109","15.635846938185528"
"dark-sweep-861","2.5","false","1","4","4","10","uniform","1.526613471632269e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.271604610735444","25.271604610735444","24.45652192786003","23.099715110287228","16.122295844155843","16.122295844155843","14.672658912337663","13.061271233766236"
"eternal-sweep-376","2.5","true","1","4","4","10","distance","2.3203660591952433e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.766011501705297","25.766011501705297","24.50793652902194","23.226117393171815","15.85466807406266","15.85466807406266","14.601017898327251","13.673054230709813"
"stellar-sweep-201","2.5","true","1","2","3","10","uniform","1.566504858350173e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.917428000071443","25.412473312150148","24.88147416630302","23.917428000071443","14.625776753246756","16.91330909090909","15.91841365800866","14.625776753246756"
"still-sweep-691","2.5","false","1","3","3","5","uniform","1.976039414593187e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.44458074108675","27.44458074108675","26.461714872313383","25.72972409474636","17.79802922077922","17.79802922077922","16.617238787878787","15.630797402597404"
"denim-sweep-587","2.5","false","2","3","2","15","uniform","1.7828050494219697e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.041631512095275","25.196833449148674","24.119232480621974","23.041631512095275","14.621172640692642","17.43546593073593","16.028319285714286","14.621172640692642"
"zesty-sweep-253","2.5","true","2","2","3","5","uniform","0.000006718292125939847","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.877454140442794","30.012927917023795","27.800243754051024","25.51034920468648","17.050746753246752","20.844568961038966","18.274929350649348","16.929472337662336"
"treasured-sweep-314","2.5","true","3","3","3","5","distance","1.920028962356608e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.690330265201357","28.690330265201357","27.41238326428838","26.060080787926704","18.727585180771857","18.727585180771857","17.463683697890175","15.98705895614454"
"hearty-sweep-801","2.5","false","3","3","3","10","uniform","1.6196148744964177e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.311148232704166","24.943290678558125","24.334982855205343","23.311148232704166","14.747271428571429","15.502948506493508","15.03451352813853","14.747271428571429"
"gallant-sweep-743","2.5","false","2","2","3","15","uniform","1.6940835745989114e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.446987243443175","25.518956493270544","24.79059556267916","23.446987243443175","13.634172727272723","17.17493792207792","15.717426493506494","13.634172727272723"
"crimson-sweep-756","2.5","false","2","4","3","15","distance","1.8967965299995945e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.38325330806802","24.8159605319858","24.220836792651596","23.46329653790096","15.793115926300043","15.793115926300043","14.841565974904237","13.154056415238786"
"deft-sweep-804","2.5","false","3","3","3","15","distance","2.188903081839221e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.979097999602615","25.025617736895185","24.61845443069149","23.979097999602615","15.537147330706771","16.78082513889032","15.834110737523162","15.184359742972388"
"deft-sweep-529","2.5","false","1","3","2","5","uniform","1.8025459615349368e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.568989144780915","27.568989144780915","26.713562582007313","25.858136019233715","18.09566792207793","18.09566792207793","17.014964350649354","15.93426077922078"
"avid-sweep-161","2.5","true","3","4","2","15","uniform","1.740159354945566e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.87747688223527","24.816124591320428","24.34680073677785","23.87747688223527","15.983977142857148","15.983977142857148","15.79512177489178","15.606266406926409"
"frosty-sweep-483","2.5","true","3","4","4","10","uniform","1.7091349961788184e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.271604610735444","25.271604610735444","24.45652192786003","23.099715110287228","16.122295844155843","16.122295844155843","14.672658912337663","13.061271233766236"
"frosty-sweep-158","2.5","true","3","4","2","5","distance","1.769883352800308e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.783634355496073","28.783634355496073","28.345084049958135","27.9065337444202","17.717988355689585","17.717988355689585","17.333981883763883","16.949975411838185"
"earthy-sweep-531","2.5","false","1","3","2","10","uniform","2.166380801276723e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.42740977576868","24.61561189528596","24.021510835527323","23.42740977576868","14.912418961038965","15.336304610389616","15.124361785714289","14.912418961038965"
"rich-sweep-700","2.5","false","1","4","3","10","distance","2.076952831155015e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.875561167202513","25.875561167202513","24.884450925041396","23.83636187404227","16.135279577994556","16.135279577994556","14.895801295811223","13.544245469437454"
"eager-sweep-687","2.5","false","1","2","3","10","uniform","1.5821091892942406e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.917428000071443","25.412473312150148","24.88147416630302","23.917428000071443","14.625776753246756","16.91330909090909","15.91841365800866","14.625776753246756"
"neat-sweep-584","2.5","false","2","3","2","5","distance","2.423944413414524e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.854021395264645","28.854021395264645","27.90554642935333","26.95707146344201","19.08084600120334","19.08084600120334","18.083581954972058","17.086317908740764"
"northern-sweep-477","2.5","true","3","3","4","10","uniform","1.584914692364237e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.19775152873999","25.01392588341658","24.03608174596464","23.19775152873999","14.499197402597405","15.204195649350648","14.523056574675325","13.409157337662338"
"colorful-sweep-744","2.5","false","2","2","3","15","distance","1.7623576420103544e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.100805949682176","26.17255215059235","25.261153304835194","24.100805949682176","14.679569850335689","17.461422290733875","16.40701301347443","14.679569850335689"
"sweet-sweep-432","2.5","true","2","4","4","15","distance","2.3050893782447527e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.156112602390348","24.779119529609996","23.93222493683269","23.12513815837051","15.467765087184873","15.5795728172314","14.50596993182434","13.366969480144528"
"sweet-sweep-810","2.5","false","3","4","3","15","distance","1.796842803834251e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.38325330806802","24.8159605319858","24.220836792651596","23.46329653790096","15.793115926300043","15.793115926300043","14.841565974904237","13.154056415238786"
"balmy-sweep-808","2.5","false","3","4","3","10","distance","2.598448752180755e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.875561167202513","25.875561167202513","24.884450925041396","23.83636187404227","16.135279577994556","16.135279577994556","14.895801295811223","13.544245469437454"
"silver-sweep-427","2.5","true","2","4","4","5","uniform","1.8415158326459074e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.094108724291708","28.094108724291708","26.05562767692349","23.804405955673857","17.231032597402603","17.231032597402603","15.95391344155844","14.720810649350646"
"robust-sweep-420","2.5","true","2","2","4","15","distance","1.7936482163968829e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.093795666797934","26.053942689943643","25.05799439051038","24.093795666797934","14.663302569520235","17.207238470026077","16.164041930373045","14.663302569520235"
"eager-sweep-374","2.5","true","1","4","4","5","distance","2.063539659542989e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.470075084501925","28.470075084501925","26.403279170807615","24.05226757697603","17.255791329961713","17.255791329961713","16.11079958371662","14.805149409672742"
"floral-sweep-642","2.5","false","3","3","2","15","distance","1.929297861066617e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.05842680111749","24.76552089161727","24.41197384636738","24.05842680111749","15.65859609682814","16.51646850893009","16.087532302879115","15.65859609682814"
"autumn-sweep-424","2.5","true","2","3","4","10","distance","2.0371331178732057e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.920391019997258","25.30895757453041","24.49180987609157","22.98825632717647","15.975125086157336","15.975125086157336","14.827993728380932","13.310102858570444"
"winter-sweep-264","2.5","true","2","3","3","15","distance","2.2622665977969013e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.979097999602615","25.025617736895185","24.61845443069149","23.979097999602615","15.537147330706771","16.78082513889032","15.834110737523162","15.184359742972388"
"dashing-sweep-210","2.5","true","1","3","3","15","distance","2.0372503649607808e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.979097999602615","25.025617736895185","24.61845443069149","23.979097999602615","15.537147330706771","16.78082513889032","15.834110737523162","15.184359742972388"
"trim-sweep-697","2.5","false","1","4","3","5","uniform","1.7738130980395306e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.205292818195066","28.205292818195066","26.789446958186875","24.6354072752448","17.376385064935068","17.376385064935068","16.219928614718615","14.496375064935062"
"rare-sweep-484","2.5","true","3","4","4","10","distance","1.77922137761723e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.766011501705297","25.766011501705297","24.50793652902194","23.226117393171815","15.85466807406266","15.85466807406266","14.601017898327251","13.673054230709813"
"vivid-sweep-640","2.5","false","3","3","2","10","distance","1.7246367484656534e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.243743753010826","25.243743753010826","25.21553311432583","25.187322475640833","16.564099832316654","16.564099832316654","16.09997338525109","15.635846938185528"
"misty-sweep-633","2.5","false","3","2","2","10","uniform","2.2305080484569673e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.91091403329733","25.49062961768255","24.70077182548994","23.91091403329733","14.575388571428574","17.059366818181818","15.817377694805195","14.575388571428574"
"gallant-sweep-540","2.5","false","1","4","2","15","distance","2.09011002620956e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.259374056613737","24.56147264770267","24.410423352158205","24.259374056613737","15.649234079596043","15.649234079596043","15.456882207628704","15.264530335661364"
"unique-sweep-750","2.5","false","2","3","3","15","distance","1.9872791235381257e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.979097999602615","25.025617736895185","24.61845443069149","23.979097999602615","15.537147330706771","16.78082513889032","15.834110737523162","15.184359742972388"
"comfy-sweep-913","2.5","false","2","4","4","5","uniform","1.719322863166579e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.094108724291708","28.094108724291708","26.05562767692349","23.804405955673857","17.231032597402603","17.231032597402603","15.95391344155844","14.720810649350646"
"solar-sweep-970","2.5","false","3","4","4","10","distance","2.242958748212863e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.766011501705297","25.766011501705297","24.50793652902194","23.226117393171815","15.85466807406266","15.85466807406266","14.601017898327251","13.673054230709813"
"wild-sweep-317","2.5","true","3","3","3","15","uniform","1.802709786531725e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.947427724335363","25.35324851357309","24.533666660123412","22.947427724335363","14.567309610389612","17.52791904761905","15.9950138961039","14.567309610389612"
"proud-sweep-688","2.5","false","1","2","3","10","distance","1.921011912337336e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.690073601341886","26.32831556439488","25.714149544120303","24.690073601341886","15.15464271004806","17.945738088208742","16.80352264254337","15.15464271004806"
"solar-sweep-39","2.5","true","1","2","2","10","uniform","1.7165890335326772e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.91091403329733","25.49062961768255","24.70077182548994","23.91091403329733","14.575388571428574","17.059366818181818","15.817377694805195","14.575388571428574"
"graceful-sweep-51","2.5","true","1","4","2","10","uniform","1.793371761714803e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.300922349896226","25.300922349896226","24.94958121785154","24.59824008580686","16.158922532467535","16.158922532467535","15.512268409090913","14.86561428571429"
"devout-sweep-371","2.5","true","1","3","4","15","uniform","1.7723838001706506e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.73380178661309","25.52486892809454","24.133893450281903","22.73380178661309","14.311470216450218","17.354231082251083","15.302327932900434","13.415772424242425"
"unique-sweep-308","2.5","true","3","2","3","5","distance","1.8790829522218802e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.36823324755286","29.267515405269833","27.81846602731689","26.819649429127985","16.502255253873287","20.305867565424062","18.07691195226323","16.502255253873287"
"fallen-sweep-101","2.5","true","2","3","2","15","uniform","1.6384240319401517e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.041631512095275","25.196833449148674","24.119232480621974","23.041631512095275","14.621172640692642","17.43546593073593","16.028319285714286","14.621172640692642"
"stoic-sweep-593","2.5","false","2","4","2","15","uniform","1.6363314404126568e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.87747688223527","24.816124591320428","24.34680073677785","23.87747688223527","15.983977142857148","15.983977142857148","15.79512177489178","15.606266406926409"
"hearty-sweep-536","2.5","false","1","4","2","5","distance","1.929981330911485e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.783634355496073","28.783634355496073","28.345084049958135","27.9065337444202","17.717988355689585","17.717988355689585","17.333981883763883","16.949975411838185"
"deep-sweep-643","2.5","false","3","4","2","5","uniform","1.8675640071352169e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.336814965123796","28.336814965123796","27.852191319557235","27.36756767399068","17.56656506493507","17.56656506493507","17.011793051948054","16.457021038961038"
"denim-sweep-205","2.5","true","1","3","3","5","uniform","1.695742795264879e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.44458074108675","27.44458074108675","26.461714872313383","25.72972409474636","17.79802922077922","17.79802922077922","16.617238787878787","15.630797402597404"
"glamorous-sweep-481","2.5","true","3","4","4","5","uniform","1.9536652953345562e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.094108724291708","28.094108724291708","26.05562767692349","23.804405955673857","17.231032597402603","17.231032597402603","15.95391344155844","14.720810649350646"
"blooming-sweep-312","2.5","true","3","2","3","15","distance","2.13556122375596e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.100805949682176","26.17255215059235","25.261153304835194","24.100805949682176","14.679569850335689","17.461422290733875","16.40701301347443","14.679569850335689"
"generous-sweep-146","2.5","true","3","2","2","5","distance","2.025081741546981e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.367970834077862","29.409252720671432","28.38861177737465","27.367970834077862","16.50888413761591","20.507262375946663","18.508073256781287","16.50888413761591"
"lyric-sweep-644","2.5","false","3","4","2","5","distance","2.106349179016181e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.783634355496073","28.783634355496073","28.345084049958135","27.9065337444202","17.717988355689585","17.717988355689585","17.333981883763883","16.949975411838185"
"fancy-sweep-486","2.5","true","3","4","4","15","distance","1.80622178490037e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.156112602390348","24.779119529609996","23.93222493683269","23.12513815837051","15.467765087184873","15.5795728172314","14.50596993182434","13.366969480144528"
"devoted-sweep-795","2.5","false","3","2","3","10","uniform","1.699766254174999e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.917428000071443","25.412473312150148","24.88147416630302","23.917428000071443","14.625776753246756","16.91330909090909","15.91841365800866","14.625776753246756"
"royal-sweep-754","2.5","false","2","4","3","10","distance","1.8307136219201917e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.875561167202513","25.875561167202513","24.884450925041396","23.83636187404227","16.135279577994556","16.135279577994556","14.895801295811223","13.544245469437454"
"feasible-sweep-742","2.5","false","2","2","3","10","distance","2.4159886620080013e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.690073601341886","26.32831556439488","25.714149544120303","24.690073601341886","15.15464271004806","17.945738088208742","16.80352264254337","15.15464271004806"
"swept-sweep-958","2.5","false","3","2","4","10","distance","2.268034211783743e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.665006863891865","26.224389007885367","25.418490842073496","24.665006863891865","15.10790243879779","17.664879701803724","16.5121861044669","15.10790243879779"
"smooth-sweep-753","2.5","false","2","4","3","10","uniform","1.7239918755750398e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.424217108835112","25.424217108835112","24.824719401870855","24.173228612365957","16.370857532467536","16.370857532467536","15.114514069264072","13.793663961038966"
"charmed-sweep-690","2.5","false","1","2","3","15","distance","1.9762123079999586e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.100805949682176","26.17255215059235","25.261153304835194","24.100805949682176","14.679569850335689","17.461422290733875","16.40701301347443","14.679569850335689"
"restful-sweep-106","2.5","true","2","4","2","10","distance","1.8665718314170793e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.831527020232592","25.831527020232592","25.26164026773151","24.69175351523043","16.049053990207355","16.049053990207355","15.384041139315425","14.719028288423496"
"vague-sweep-216","2.5","true","1","4","3","15","distance","2.1182879256571146e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.38325330806802","24.8159605319858","24.220836792651596","23.46329653790096","15.793115926300043","15.793115926300043","14.841565974904237","13.154056415238786"
"winter-sweep-968","2.5","false","3","4","4","5","distance","2.483105715379629e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.470075084501925","28.470075084501925","26.403279170807615","24.05226757697603","17.255791329961713","17.255791329961713","16.11079958371662","14.805149409672742"
"dulcet-sweep-637","2.5","false","3","3","2","5","uniform","1.8499937762296922e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.568989144780915","27.568989144780915","26.713562582007313","25.858136019233715","18.09566792207793","18.09566792207793","17.014964350649354","15.93426077922078"
"wild-sweep-105","2.5","true","2","4","2","10","uniform","1.7374357643739637e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.300922349896226","25.300922349896226","24.94958121785154","24.59824008580686","16.158922532467535","16.158922532467535","15.512268409090913","14.86561428571429"
"rural-sweep-685","2.5","false","1","2","3","5","uniform","1.8615024822540567e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.877454140442794","30.012927917023795","27.800243754051024","25.51034920468648","17.050746753246752","20.844568961038966","18.274929350649348","16.929472337662336"
"vocal-sweep-739","2.5","false","2","2","3","5","uniform","1.7692280528131559e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.877454140442794","30.012927917023795","27.800243754051024","25.51034920468648","17.050746753246752","20.844568961038966","18.274929350649348","16.929472337662336"
"stellar-sweep-469","2.5","true","3","2","4","5","uniform","1.6871722075469129e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.774754211532397","29.822079940219904","27.007739287532793","24.96144222306645","16.8803612987013","20.501508961038965","17.741493928571433","16.725338311688315"
"ethereal-sweep-204","2.5","true","1","2","3","15","distance","1.962060313095056e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.100805949682176","26.17255215059235","25.261153304835194","24.100805949682176","14.679569850335689","17.461422290733875","16.40701301347443","14.679569850335689"
"sage-sweep-377","2.5","true","1","4","4","15","uniform","1.7749312105138417e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.866987717418855","25.176988397039292","24.158587477007067","23.30583835905176","16.023923679653684","16.132121818181815","14.966478463203464","13.790474155844157"
"morning-sweep-270","2.5","true","2","4","3","15","distance","2.0158973026645477e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.38325330806802","24.8159605319858","24.220836792651596","23.46329653790096","15.793115926300043","15.793115926300043","14.841565974904237","13.154056415238786"
"proud-sweep-803","2.5","false","3","3","3","15","uniform","1.772596704309611e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.947427724335363","25.35324851357309","24.533666660123412","22.947427724335363","14.567309610389612","17.52791904761905","15.9950138961039","14.567309610389612"
"bright-sweep-864","2.5","false","1","4","4","15","distance","2.1854664134025374e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.156112602390348","24.779119529609996","23.93222493683269","23.12513815837051","15.467765087184873","15.5795728172314","14.50596993182434","13.366969480144528"
"misty-sweep-47","2.5","true","1","3","2","15","uniform","1.70732268215185e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.041631512095275","25.196833449148674","24.119232480621974","23.041631512095275","14.621172640692642","17.43546593073593","16.028319285714286","14.621172640692642"
"azure-sweep-965","2.5","false","3","3","4","15","uniform","2.323376343511225e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.73380178661309","25.52486892809454","24.133893450281903","22.73380178661309","14.311470216450218","17.354231082251083","15.302327932900434","13.415772424242425"
"absurd-sweep-537","2.5","false","1","4","2","10","uniform","1.712186236743997e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.300922349896226","25.300922349896226","24.94958121785154","24.59824008580686","16.158922532467535","16.158922532467535","15.512268409090913","14.86561428571429"
"noble-sweep-259","2.5","true","2","3","3","5","uniform","1.8829123615218025e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.44458074108675","27.44458074108675","26.461714872313383","25.72972409474636","17.79802922077922","17.79802922077922","16.617238787878787","15.630797402597404"
"crimson-sweep-368","2.5","true","1","3","4","5","distance","1.82550193920987e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","28.377840319679898","28.377840319679898","26.339931541451513","23.610693498098485","18.32609051036157","18.32609051036157","16.63310529467288","14.938038371819044"
"restful-sweep-966","2.5","false","3","3","4","15","distance","3.071483191344114e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.742836634583348","24.861050169113017","24.01635248817427","22.644871213785187","15.060444669007426","16.441831041743022","14.909532298916195","12.895981817825673"
"frosty-sweep-582","2.5","false","2","2","2","15","distance","2.0714646937626138e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.102325435502447","26.23081490731281","25.166570171407628","24.102325435502447","14.722310877515543","17.56625888877318","16.144284883144362","14.722310877515543"
"still-sweep-577","2.5","false","2","2","2","5","uniform","1.838618178015218e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","27.869382721083472","30.15313622975373","29.0112594754186","27.869382721083472","17.032130129870133","21.03027233766234","19.031201233766236","17.032130129870133"
"restful-sweep-480","2.5","true","3","3","4","15","distance","2.1460357844880997e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.742836634583348","24.861050169113017","24.01635248817427","22.644871213785187","15.060444669007426","16.441831041743022","14.909532298916195","12.895981817825673"
"sage-sweep-959","2.5","false","3","2","4","15","uniform","1.897922826852513e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.45570589999704","25.4071423759598","24.777918381049886","23.45570589999704","13.667378225108225","17.101432727272726","15.708311666666663","13.667378225108225"
"fragrant-sweep-309","2.5","true","3","2","3","10","uniform","1.878990800661187e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.917428000071443","25.412473312150148","24.88147416630302","23.917428000071443","14.625776753246756","16.91330909090909","15.91841365800866","14.625776753246756"
"colorful-sweep-863","2.5","false","1","4","4","15","uniform","2.1542782296390013e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.866987717418855","25.176988397039292","24.158587477007067","23.30583835905176","16.023923679653684","16.132121818181815","14.966478463203464","13.790474155844157"
"glamorous-sweep-258","2.5","true","2","2","3","15","distance","1.8578983323247185e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.100805949682176","26.17255215059235","25.261153304835194","24.100805949682176","14.679569850335689","17.461422290733875","16.40701301347443","14.679569850335689"
"dry-sweep-701","2.5","false","1","4","3","15","uniform","2.120516316934603e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.059105090170103","25.135619070666927","24.39459802983411","23.98906992866532","16.20396056277057","16.20396056277057","15.283182655122658","13.67820316017316"
"fine-sweep-963","2.5","false","3","3","4","10","uniform","2.3626124302419765e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.19775152873999","25.01392588341658","24.03608174596464","23.19775152873999","14.499197402597405","15.204195649350648","14.523056574675325","13.409157337662338"
"happy-sweep-40","2.5","true","1","2","2","10","distance","1.770323632479176e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.688692130950248","26.178064438464073","25.43337828470716","24.688692130950248","15.143262188354928","18.076578096828012","16.60992014259147","15.143262188354928"
"earnest-sweep-586","2.5","false","2","3","2","10","distance","2.3203865373198418e-7","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.243743753010826","25.243743753010826","25.21553311432583","25.187322475640833","16.564099832316654","16.564099832316654","16.09997338525109","15.635846938185528"
