"Name","Threshold","FlagCorrection","N_outlier_max","FilterOrder","Forecasting","Forgetting","Regularization","Energy_Consumed","accuracy","f1_score","recall","mae_pred","mae_max","mae_mean","mae_min","rmse_pred","rmse_max","rmse_mean","rmse_min"
"sweepy-sweep-625","1.2","false","3","3","4","0.99","0.1","4.3093141498881484e-8","0.9102564102564102","0.6666666666666666","1","7.325825034445837","19.4678410607807","15.059970779046935","7.325825034445837","20.89244182523506","26.674629460563057","24.094417679436457","20.89244182523506"
"dandy-sweep-955","1.2","false","1","4","4","1","0.1","4.414162147832536e-8","0.9102564102564102","0.6666666666666666","1","7.301308016250392","19.425622704368575","15.027774542583462","7.301308016250392","20.866867064063452","26.743299622429987","24.1083851206349","20.866867064063452"
"smooth-sweep-310","1.2","false","1","2","4","1","1","4.2776754473834453e-8","0.9102564102564102","0.6666666666666666","1","7.300201988233852","19.253251580334485","14.94683266883606","7.300201988233852","20.88625431031935","26.43656169634738","23.982283020658425","20.88625431031935"
"solar-sweep-13","1.2","true","3","2","2","0.95","0.1","5.1501459459031046e-8","0.8974358974358975","0.6363636363636364","1","8.217511483692032","15.459588375315647","11.83854992950384","8.217511483692032","21.381470571937303","23.942648497498016","22.66205953471766","21.381470571937303"
"atomic-sweep-340","1.2","true","3","3","2","0.95","1","3.9306736260616366e-8","0.8974358974358975","0.6363636363636364","1","8.236041210355337","15.515957222497777","11.875999216426557","8.236041210355337","21.385985290031115","23.977948880205066","22.68196708511809","21.385985290031115"
"usual-sweep-553","1.2","false","3","3","3","0.95","0.1","3.8772257208595175e-8","0.935897435897436","0.7368421052631579","1","8.148510831983033","21.336827516438664","14.878224801143588","8.148510831983033","21.200344688973335","27.960090852609973","24.324843178019385","21.200344688973335"
"clear-sweep-556","1.2","false","3","3","3","0.95","1","3.868829689774126e-8","0.935897435897436","0.7368421052631579","1","8.147416178040293","21.334668786237454","14.876704020090548","8.147416178040293","21.199669807503323","27.95643702812548","24.322900140753973","21.199669807503323"
"summer-sweep-574","1.2","false","3","3","3","0.99","1","3.4937728377523555e-8","0.935897435897436","0.7368421052631579","1","7.974875144203514","20.82216035869127","14.551255985774352","7.974875144203514","21.101990314531985","27.5784804034161","24.097879690352055","21.101990314531985"
"sage-sweep-949","1.2","false","3","4","4","0.99","0.1","3.8044259879118025e-8","0.9102564102564102","0.6666666666666666","1","7.327149982669178","19.55386317358105","15.10145752925296","7.327149982669178","20.88248516938228","26.85099966574582","24.166661154819927","20.88248516938228"
"lemon-sweep-787","1.2","true","3","4","4","0.99","0.1","4.39040752329826e-8","0.9102564102564102","0.6666666666666666","1","7.327149982669178","19.55386317358105","15.10145752925296","7.327149982669178","20.88248516938228","26.85099966574582","24.166661154819927","20.88248516938228"
"clean-sweep-442","1.2","true","2","3","4","0.95","1","4.312693040446902e-8","0.9102564102564102","0.6666666666666666","1","6.765114851343139","20.835941186514344","15.594487035812364","6.765114851343139","19.65998815409025","28.17780775355836","24.525056854914652","19.65998815409025"
"vibrant-sweep-772","1.2","true","3","4","4","0.95","1","4.5174494279965284e-8","0.9102564102564102","0.6666666666666666","1","7.490732028847952","20.20265933715655","15.48276022876081","7.490732028847952","20.957294342735267","27.41269995839134","24.46418007122409","20.957294342735267"
"silvery-sweep-46","1.2","true","2","2","2","1","1","2.9863249102011954e-8","0.8974358974358975","0.6363636363636364","1","7.358448583933695","15.494727060614313","11.426587822274003","7.358448583933695","20.019205657819143","24.173338546748766","22.096272102283955","20.019205657819143"
"devout-sweep-211","1.2","false","3","2","2","1","0.1","3.395877883778869e-8","0.8974358974358975","0.6363636363636364","1","8.09415002051297","15.147316852146057","11.620733436329513","8.09415002051297","21.30406718895426","23.746564311154316","22.52531575005429","21.30406718895426"
"fanciful-sweep-28","1.2","true","2","2","2","0.99","1","3.4526118073093436e-8","0.8974358974358975","0.6363636363636364","1","7.378841018948051","15.548757157049447","11.46379908799875","7.378841018948051","20.01965297029215","24.214088707609974","22.116870838951066","20.01965297029215"
"dazzling-sweep-238","1.2","false","1","2","3","0.99","1","3.973063343980559e-8","0.935897435897436","0.7368421052631579","1","7.6293636860713265","20.249171020786363","14.161972135114548","7.6293636860713265","20.99482858770302","27.246321536633157","23.89918310220982","20.99482858770302"
"lunar-sweep-844","1.2","false","3","4","2","0.99","1","3.4163655267699754e-8","0.8974358974358975","0.6363636363636364","1","8.125191523087402","15.350062151349546","11.737626837218476","8.125191523087402","21.298495139971067","23.851161409693297","22.574828274832186","21.298495139971067"
"distinctive-sweep-604","1.2","false","2","3","4","0.95","1","4.4830231366353875e-8","0.9102564102564102","0.6666666666666666","1","7.509911918253548","20.141270585326957","15.46704935122246","7.509911918253548","20.971771622490557","27.26544156789691","24.408515821138614","20.971771622490557"
"eager-sweep-124","1.2","true","3","2","4","0.95","1","4.4557688714929915e-8","0.9102564102564102","0.6666666666666666","1","7.529424609719585","20.09783587032796","15.453513727925404","7.529424609719585","20.984001197803757","27.16984444494012","24.370560981800395","20.984001197803757"
"lunar-sweep-925","1.2","false","2","4","4","0.95","0.1","5.140521227341804e-8","0.9102564102564102","0.6666666666666666","1","7.4907855475156095","20.203477517188517","15.48266500646614","7.4907855475156095","20.95693727860365","27.413187607218873","24.46399527293699","20.95693727860365"
"azure-sweep-49","1.2","true","3","2","2","1","0.1","3.4343862764166664e-8","0.8974358974358975","0.6363636363636364","1","8.09415002051297","15.147316852146057","11.620733436329513","8.09415002051297","21.30406718895426","23.746564311154316","22.52531575005429","21.30406718895426"
"deep-sweep-418","1.2","true","1","3","3","1","1","3.9940534216940355e-8","0.935897435897436","0.7368421052631579","1","5.846229913315699","22.259520753742866","14.637020137196949","5.846229913315699","15.837613719648555","30.972469563550227","24.57711773914907","15.837613719648555"
"woven-sweep-472","1.2","true","1","3","4","1","1","4.3085974155271996e-8","0.9102564102564102","0.6666666666666666","1","5.157516734672712","21.7513985546768","15.760669629892943","5.157516734672712","15.653170694601007","30.595989910651483","25.325859431309713","15.653170694601007"
"vocal-sweep-508","1.2","false","1","3","2","0.99","1","3.0292265812350805e-8","0.8974358974358975","0.6363636363636364","1","8.125124304861934","15.255850566703742","11.690487435782838","8.125124304861934","21.317609541076543","23.81294904891523","22.56527929499589","21.317609541076543"
"unique-sweep-142","1.2","true","3","2","4","0.99","1","4.6018441597779103e-8","0.9102564102564102","0.6666666666666666","1","7.34181973281821","19.391267289153635","15.028223364248849","7.34181973281821","20.903368240537155","26.554352998746737","24.045915219356353","20.903368240537155"
"vivid-sweep-670","1.2","true","1","4","2","0.99","1","3.1735973596546e-8","0.8974358974358975","0.6363636363636364","1","5.750995040430548","16.07440976312531","10.91270240177793","5.750995040430548","15.885988671493136","26.688393020388386","21.28719084594076","15.885988671493136"
"light-sweep-499","1.2","false","3","3","2","0.95","0.1","3.2232568118059945e-8","0.8974358974358975","0.6363636363636364","1","8.236617437649105","15.51661224626604","11.876614841957572","8.236617437649105","21.38638353690656","23.978768407213437","22.68257597206","21.38638353690656"
"glorious-sweep-544","1.2","false","1","3","3","0.95","1","3.8812189551562267e-8","0.935897435897436","0.7368421052631579","1","8.147416178040293","21.334668786237454","14.876704020090548","8.147416178040293","21.199669807503323","27.95643702812548","24.322900140753973","21.199669807503323"
"dandy-sweep-319","1.2","false","3","2","4","1","0.1","4.2812671542580783e-8","0.9102564102564102","0.6666666666666666","1","7.299894736925719","19.25329515503684","14.946115268756644","7.299894736925719","20.88579583865059","26.43669861856451","23.981840344634502","20.88579583865059"
"winter-sweep-157","1.2","true","3","2","4","1","0.1","4.1542947466774026e-8","0.9102564102564102","0.6666666666666666","1","7.299894736925719","19.25329515503684","14.946115268756644","7.299894736925719","20.88579583865059","26.43669861856451","23.981840344634502","20.88579583865059"
"fresh-sweep-952","1.2","false","3","4","4","0.99","1","4.3092117592651557e-8","0.9102564102564102","0.6666666666666666","1","7.327203846709234","19.553021487742193","15.10165546338357","7.327203846709234","20.882894209224947","26.85052149481472","24.16689263344312","20.882894209224947"
"hearty-sweep-559","1.2","false","1","3","3","0.99","0.1","3.8833691582390704e-8","0.935897435897436","0.7368421052631579","1","7.976070318914006","20.824491051900647","14.552844903284466","7.976070318914006","21.102708176390607","27.58247629742165","24.09999220854345","21.102708176390607"
"royal-sweep-70","1.2","true","3","2","3","0.95","1","4.0370574833509134e-8","0.935897435897436","0.7368421052631579","1","7.802325419636761","20.75915813839621","14.485798601217438","7.802325419636761","21.088349350049324","27.61453289279138","24.117346626023902","21.088349350049324"
"earnest-sweep-52","1.2","true","3","2","2","1","1","3.00045481617417e-8","0.8974358974358975","0.6363636363636364","1","8.093569125162885","15.146673458756284","11.620121291959585","8.093569125162885","21.30364701021894","23.745690637007428","22.524668823613183","21.30364701021894"
"dark-sweep-100","1.2","true","2","2","3","1","1","3.4353077920235994e-8","0.935897435897436","0.7368421052631579","1","6.879589647557725","20.363380626514907","14.057490521729354","6.879589647557725","19.686440594915535","27.53623279650839","23.70572301415312","19.686440594915535"
"twilight-sweep-931","1.2","false","3","4","4","0.95","0.1","4.852086842371743e-8","0.9102564102564102","0.6666666666666666","1","7.4907855475156095","20.203477517188517","15.48266500646614","7.4907855475156095","20.95693727860365","27.413187607218873","24.46399527293699","20.95693727860365"
"royal-sweep-235","1.2","false","1","2","3","0.99","0.1","3.5188585403855345e-8","0.935897435897436","0.7368421052631579","1","7.630254651622105","20.250942957854303","14.163197659929535","7.630254651622105","20.99541954928054","27.250052446216923","23.901110469856405","20.99541954928054"
"vibrant-sweep-838","1.2","false","2","4","2","0.99","1","2.989499019513965e-8","0.8974358974358975","0.6363636363636364","1","8.125191523087402","15.350062151349546","11.737626837218476","8.125191523087402","21.298495139971067","23.851161409693297","22.574828274832186","21.298495139971067"
"daily-sweep-283","1.2","false","3","2","4","0.95","0.1","3.9727561721115814e-8","0.9102564102564102","0.6666666666666666","1","7.529186003326376","20.097861886417455","15.452865242207546","7.529186003326376","20.983607547022046","27.169911033407487","24.370146312393224","20.983607547022046"
"scarlet-sweep-775","1.2","true","1","4","4","0.99","0.1","3.903130548476636e-8","0.9102564102564102","0.6666666666666666","1","5.211188230008575","22.650519682372153","16.232397624486772","5.211188230008575","15.58317276793366","31.35488743094169","25.747197070010102","15.58317276793366"
"ancient-sweep-145","1.2","true","1","2","4","1","0.1","4.2382550575313075e-8","0.9102564102564102","0.6666666666666666","1","5.448448128109331","21.658182639840987","15.776266401135771","5.448448128109331","15.715700763692489","30.22737543073048","25.18070805211117","15.715700763692489"
"effortless-sweep-535","1.2","false","3","3","2","1","0.1","3.1829149063469235e-8","0.8974358974358975","0.6363636363636364","1","8.117959090785677","15.212497150739852","11.665228120762764","8.117959090785677","21.31126796441683","23.78990021490285","22.550584089659843","21.31126796441683"
"ethereal-sweep-565","1.2","false","2","3","3","0.99","0.1","3.4318265108418535e-8","0.935897435897436","0.7368421052631579","1","7.976070318914006","20.824491051900647","14.552844903284466","7.976070318914006","21.102708176390607","27.58247629742165","24.09999220854345","21.102708176390607"
"rural-sweep-640","1.2","false","2","3","4","1","1","4.4194864602281496e-8","0.9102564102564102","0.6666666666666666","1","7.28736816261395","19.33528821710994","14.981877288760506","7.28736816261395","20.876138386411405","26.561164891075062","24.033256675625154","20.876138386411405"
"volcanic-sweep-193","1.2","false","3","2","2","0.99","0.1","3.3197087786649915e-8","0.8974358974358975","0.6363636363636364","1","8.106843232921277","15.192815763324946","11.649829498123111","8.106843232921277","21.31207560655755","23.77270640861807","22.54239100758781","21.31207560655755"
"fiery-sweep-596","2","false","1","3","4","0.95","0.1","4.354570805250862e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","5.595562624576191","23.314178022924622","15.678659686612852","5.595562624576191","19.593416496649308","30.320784065619517","24.68777373939883","19.593416496649308"
"wild-sweep-731","2","true","2","4","3","0.99","1","4.337676352457089e-8","0.9743589743589745","0.8333333333333333","0.7142857142857143","6.115884176236808","20.240634216071253","13.398591614744396","6.115884176236808","19.797111349643277","26.35075789773608","23.0336933800863","19.797111349643277"
